# gene-model: GENCODE v36
gene_id	gene_name	gene_type	unstranded	stranded_first	stranded_second	tpm_unstranded	fpkm_unstranded	fpkm_uq_unstranded
ENSG00000249071.2	EGFLAM-AS3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249072.1	AC114801.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249073.1	WSPAR	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249074.1	NDUFB2P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249077.1	AL158068.1	processed_pseudogene	1	0	1	0.0666	0.0202	0.0210
ENSG00000249079.1	AC118282.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249081.1	OR5M14P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249082.2	C5orf66-AS1	lncRNA	3	1	2	0.1461	0.0444	0.0461
ENSG00000249084.1	AC027627.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249085.1	AC035140.1	lncRNA	4	1	3	0.3330	0.1011	0.1051
ENSG00000249086.1	AC051649.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249087.7	ZNF436-AS1	lncRNA	77	77	60	1.1819	0.3589	0.3730
ENSG00000249089.1	AIG1P1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249091.1	AC093903.1	lncRNA	1	1	0	0.1013	0.0308	0.0320
ENSG00000249092.1	PPIAP77	processed_pseudogene	19	10	9	1.5628	0.4746	0.4932
ENSG00000249094.2	AC007834.1	lncRNA	1	1	0	0.0564	0.0171	0.0178
ENSG00000249096.7	LINC02362	lncRNA	29	17	12	0.2350	0.0714	0.0742
ENSG00000249098.1	AC055733.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249099.1	AC025475.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249100.1	AC008885.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249101.1	AC008834.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249102.3	AC034223.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249104.3	USP17L17	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000249105.2	AC096725.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249106.1	AC097537.1	lncRNA	2	2	0	0.0677	0.0206	0.0214
ENSG00000249109.1	AC140125.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249111.1	AC108517.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249112.1	AC112196.1	lncRNA	1	1	0	0.0493	0.0150	0.0156
ENSG00000249114.1	AC022447.5	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249115.9	HAUS5	protein_coding	1072	520	552	8.6442	2.6252	2.7282
ENSG00000249116.1	IRX4-AS1	lncRNA	16	5	11	1.5452	0.4693	0.4877
ENSG00000249119.1	MTND6P4	processed_pseudogene	23	10	16	1.8084	0.5492	0.5708
ENSG00000249122.1	AC105389.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249125.2	AC093821.1	lncRNA	2	1	1	0.0389	0.0118	0.0123
ENSG00000249127.1	MTND3P3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249128.1	LINC02215	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249129.1	SUDS3P1	processed_pseudogene	32	11	21	1.3596	0.4129	0.4291
ENSG00000249131.2	PSD2-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249135.1	AC116347.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249138.1	SLED1	transcribed_processed_pseudogene	2	1	1	0.1093	0.0332	0.0345
ENSG00000249139.2	EPPIN-WFDC6	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000249140.1	PRDX2P3	processed_pseudogene	1	0	1	0.0700	0.0213	0.0221
ENSG00000249141.1	AL159163.1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000249142.1	AC074134.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249145.3	LINC02517	lncRNA	2	2	0	0.0417	0.0127	0.0132
ENSG00000249148.2	AC006445.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249149.2	AC099522.1	transcribed_processed_pseudogene	3	1	2	0.1398	0.0424	0.0441
ENSG00000249150.2	AC010267.1	lncRNA	1	1	0	0.0164	0.0050	0.0052
ENSG00000249152.1	LNCPRESS2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249153.1	AC026414.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249156.2	TAF11L12	protein_coding	1	0	1	0.0377	0.0115	0.0119
ENSG00000249157.1	AC093259.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249158.7	PCDHA11	protein_coding	222	105	117	1.4493	0.4401	0.4574
ENSG00000249159.6	AC091965.1	lncRNA	6	3	3	0.3543	0.1076	0.1118
ENSG00000249160.4	LINC02213	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249162.1	ADAM20P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249163.3	AL121809.1	lncRNA	2	1	1	0.0967	0.0294	0.0305
ENSG00000249166.1	AC092336.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249167.2	SEMA6A-AS2	lncRNA	9	4	9	0.0953	0.0289	0.0301
ENSG00000249169.1	AC026780.1	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000249170.1	AC096713.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249171.1	AC021192.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249173.6	LINC01093	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249174.1	AC106744.1	lncRNA	1	0	1	0.0622	0.0189	0.0196
ENSG00000249175.1	AC008534.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249176.1	AC027801.3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249177.1	MTND4P29	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249180.1	AC020900.1	lncRNA	0	589	561	0.0000	0.0000	0.0000
ENSG00000249183.1	SUMO2P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249184.2	AC107074.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249186.2	AC140125.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249188.1	ENPP7P1	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249189.1	AC245052.6	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249191.1	UBE2V1P12	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249192.1	MTND3P25	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249193.1	HSPD1P5	processed_pseudogene	42	12	30	1.0022	0.3044	0.3163
ENSG00000249196.6	TMEM132D-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249197.1	OR10J9P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249198.1	AC106822.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249199.2	AC026785.3	lncRNA	4	2	2	0.1211	0.0368	0.0382
ENSG00000249200.1	AC110775.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249201.2	CTD-3080P12.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249203.2	LINC02224	lncRNA	2114	1037	1077	60.5488	18.3881	19.1102
ENSG00000249206.2	GCNT1P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249207.2	AC079921.1	lncRNA	9	161	105	0.0837	0.0254	0.0264
ENSG00000249209.2	AP000311.1	protein_coding	0	1	0	0.0000	0.0000	0.0000
ENSG00000249210.1	GAPDHP38	processed_pseudogene	3	1	2	0.1229	0.0373	0.0388
ENSG00000249212.1	ATP1B1P1	unprocessed_pseudogene	6	4	2	0.2691	0.0817	0.0849
ENSG00000249213.1	AC079097.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249215.1	NCOA4P4	processed_pseudogene	9	7	2	0.1985	0.0603	0.0626
ENSG00000249216.1	AC105389.2	lncRNA	1	1	0	0.0944	0.0287	0.0298
ENSG00000249219.1	AC108199.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249222.1	ATP5MGL	protein_coding	2	1	1	0.1027	0.0312	0.0324
ENSG00000249225.1	AC117460.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249226.1	SUCLG2P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249228.1	AC068944.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249229.2	NAMPTP2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249230.1	CDH12P2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249231.8	CASC16	lncRNA	23	12	15	0.5749	0.1746	0.1815
ENSG00000249234.1	AC108063.1	lncRNA	1	0	1	0.0991	0.0301	0.0313
ENSG00000249235.1	AC021146.4	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249236.2	AC008892.1	lncRNA	1	4	0	0.0351	0.0107	0.0111
ENSG00000249237.5	AL359273.2	transcribed_unitary_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249238.1	BCL9P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249239.2	AC095059.2	processed_pseudogene	1	1	0	0.0440	0.0134	0.0139
ENSG00000249240.2	AC069368.1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000249241.1	LINC02265	lncRNA	12	9	4	0.5147	0.1563	0.1624
ENSG00000249242.8	TMEM150C	protein_coding	1678	829	849	19.6944	5.9810	6.2159
ENSG00000249244.1	AC110373.1	unprocessed_pseudogene	7	4	3	0.0820	0.0249	0.0259
ENSG00000249245.2	NCOA4P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249247.1	MTCYBP17	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249249.2	AC010226.1	lncRNA	78	531	577	0.7184	0.2182	0.2268
ENSG00000249252.5	C1QTNF7-AS1	lncRNA	2	59	63	0.0905	0.0275	0.0286
ENSG00000249253.1	AC093004.1	processed_pseudogene	1	0	1	0.0968	0.0294	0.0306
ENSG00000249255.1	PGAM1P9	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249256.2	ATP5MGP3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249257.1	AC097473.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249258.2	AC079193.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249259.3	AC027613.1	transcribed_processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249261.1	AC109464.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249262.2	AC112250.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249263.2	PARP4P3	transcribed_unprocessed_pseudogene	2	5	2	0.2590	0.0786	0.0817
ENSG00000249264.1	EEF1A1P9	processed_pseudogene	348	177	172	10.3277	3.1364	3.2596
ENSG00000249266.1	MTHFD2P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249267.7	LINC00939	lncRNA	77	38	39	0.4646	0.1411	0.1466
ENSG00000249269.2	AC093909.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249270.1	KATNBL1P4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249271.2	HNRNPA1P44	processed_pseudogene	3	1	2	0.1401	0.0425	0.0442
ENSG00000249272.1	UNC93B8	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249274.1	PDLIM1P4	processed_pseudogene	1	0	1	0.0408	0.0124	0.0129
ENSG00000249275.1	AC093817.1	lncRNA	1	0	1	0.0505	0.0154	0.0160
ENSG00000249276.1	AC104119.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249277.1	AC092436.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249278.1	AC112249.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249279.6	LINC02057	lncRNA	1	1	0	0.0276	0.0084	0.0087
ENSG00000249282.1	AC233724.6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249283.3	ACTR3BP4	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249284.1	AC095050.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249285.1	AC114981.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249286.1	AMD1P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249287.1	AC091874.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249288.1	SLC25A15P5	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249289.1	AC010460.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249290.5	AC010181.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249293.1	AC091868.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249295.1	AC145146.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249297.2	LINC02174	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249301.1	AC108120.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249302.2	FTH1P24	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249304.1	AC104779.1	lncRNA	1	1	0	0.0931	0.0283	0.0294
ENSG00000249305.1	AC048346.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249306.6	LINC01411	lncRNA	856	429	427	9.1541	2.7800	2.8892
ENSG00000249307.7	LINC01088	lncRNA	86	47	39	0.3321	0.1009	0.1048
ENSG00000249309.1	AC020703.1	lncRNA	0	1	0	0.0000	0.0000	0.0000
ENSG00000249310.2	APOBEC3B-AS1	lncRNA	0	113	116	0.0000	0.0000	0.0000
ENSG00000249311.4	TERF1P3	processed_pseudogene	1	1	0	0.0335	0.0102	0.0106
ENSG00000249312.1	ARL2BPP4	processed_pseudogene	6	4	2	0.5228	0.1588	0.1650
ENSG00000249316.2	AF131216.2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249317.2	AC002460.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249318.1	AC010468.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249319.2	AC068533.4	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000249320.1	AC133963.2	processed_pseudogene	2	1	1	0.1420	0.0431	0.0448
ENSG00000249321.1	OR5H5P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249326.1	CTD-2194D22.4	lncRNA	1	1	0	0.0251	0.0076	0.0079
ENSG00000249328.3	AC036214.1	lncRNA	7	3	4	0.0921	0.0280	0.0291
ENSG00000249330.3	AC095060.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249332.2	LINC02149	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249333.1	AC245452.3	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249334.1	AC084048.1	lncRNA	1	0	1	0.0641	0.0195	0.0202
ENSG00000249335.2	AC093523.1	lncRNA	4	1	3	0.0481	0.0146	0.0152
ENSG00000249337.2	SNX18P25	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249338.1	HMGB1P47	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249341.1	AC124017.1	lncRNA	30	18	12	0.3978	0.1208	0.1256
ENSG00000249343.3	LINC01333	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249345.8	LINC02405	lncRNA	1	1	0	0.0053	0.0016	0.0017
ENSG00000249346.7	LINC01016	lncRNA	44	33	34	0.3573	0.1085	0.1128
ENSG00000249347.1	AC073648.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249348.1	UGDH-AS1	lncRNA	77	52	64	1.1340	0.3444	0.3579
ENSG00000249349.1	AC114928.1	lncRNA	1	0	1	0.0989	0.0300	0.0312
ENSG00000249351.2	AC096754.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249352.4	LINC02198	lncRNA	3	3	0	0.1030	0.0313	0.0325
ENSG00000249353.2	NPM1P27	processed_pseudogene	298	144	154	14.7362	4.4752	4.6510
ENSG00000249359.3	AC093274.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249360.1	TOMM40P3	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249362.2	LINC02488	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249363.1	AC011411.1	processed_pseudogene	1	1	0	0.0469	0.0142	0.0148
ENSG00000249364.6	AC112206.2	lncRNA	14	7	7	0.0900	0.0273	0.0284
ENSG00000249367.1	FABP5P12	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249368.1	AC103851.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249372.1	ATP6V1G1P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249373.2	AC093879.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249375.8	CASC11	lncRNA	5	190	154	0.0399	0.0121	0.0126
ENSG00000249378.6	LINC01060	lncRNA	290	161	129	2.0086	0.6100	0.6339
ENSG00000249379.2	AL033397.2	lncRNA	2	299	335	0.0602	0.0183	0.0190
ENSG00000249380.1	AC138853.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249381.1	LINC00500	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249382.3	LINC02619	lncRNA	1	1	0	0.0296	0.0090	0.0093
ENSG00000249383.2	LINC02071	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249386.1	MTCO2P9	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249387.1	KRTAP5-14P	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249388.3	AC023794.2	lncRNA	8	6	2	0.1979	0.0601	0.0625
ENSG00000249392.1	AC096588.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249395.4	CASC9	lncRNA	4	2	2	0.0475	0.0144	0.0150
ENSG00000249396.2	LINC02212	lncRNA	1	1	0	0.0177	0.0054	0.0056
ENSG00000249400.1	HMGB3P17	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249403.1	AC008413.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249404.1	AC010445.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249405.1	AC022441.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249406.3	AC015909.1	lncRNA	4	2118	2126	0.0630	0.0191	0.0199
ENSG00000249407.1	IL20RB-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249409.1	AC025741.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249410.1	AK4P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249411.1	AC022325.1	processed_pseudogene	1	0	1	0.0187	0.0057	0.0059
ENSG00000249412.1	AC010285.1	lncRNA	0	2	0	0.0000	0.0000	0.0000
ENSG00000249413.2	AC116049.1	lncRNA	26	13	13	1.4153	0.4298	0.4467
ENSG00000249416.2	AC107393.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249417.1	AC117383.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249418.2	AC005741.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249419.1	AC023136.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249421.2	ADAMTS19-AS1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249425.1	LINC02477	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249426.1	AC093206.1	lncRNA	1	0	1	0.0826	0.0251	0.0261
ENSG00000249429.1	AC016598.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249433.1	AC008628.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249435.1	AC022137.2	processed_pseudogene	0	2	8	0.0000	0.0000	0.0000
ENSG00000249436.2	LINCR-0003	lncRNA	3	2	1	0.0261	0.0079	0.0082
ENSG00000249437.8	NAIP	protein_coding	155	73	82	0.6327	0.1921	0.1997
ENSG00000249438.2	KRT18P45	processed_pseudogene	3	2	1	0.0924	0.0281	0.0292
ENSG00000249439.1	HMGN1P14	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249441.1	AC110767.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249443.1	AC097493.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249444.2	AC114324.2	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249446.2	TRAJ60	TR_J_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249448.1	MTCO1P24	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249449.1	MRPL57P6	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249451.1	AC021491.1	lncRNA	1	0	1	0.1176	0.0357	0.0371
ENSG00000249452.2	AC093878.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249453.1	AC092834.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249454.1	GZMAP1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249456.1	AL731577.2	lncRNA	2	0	2	0.1479	0.0449	0.0467
ENSG00000249458.1	AC092673.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249459.11	ZNF286B	transcribed_unprocessed_pseudogene	109	53	56	0.8695	0.2641	0.2744
ENSG00000249460.2	LINC02500	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249462.1	MLLT10P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249463.1	AC096711.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249464.6	LINC01091	lncRNA	138	69	69	0.3951	0.1200	0.1247
ENSG00000249465.1	RBMXP4	processed_pseudogene	24	11	13	0.8687	0.2638	0.2742
ENSG00000249467.1	H2AL1QP	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249471.8	ZNF324B	protein_coding	377	190	188	3.8348	1.1646	1.2103
ENSG00000249472.1	AC147055.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249474.1	AC020651.1	lncRNA	0	37	41	0.0000	0.0000	0.0000
ENSG00000249476.2	AC008467.1	lncRNA	29	12	17	0.2030	0.0617	0.0641
ENSG00000249478.1	AC010307.3	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249479.1	AC096736.2	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249481.7	SPATS1	protein_coding	0	0	0	0.0000	0.0000	0.0000
ENSG00000249482.1	USP17L14P	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249483.1	AC026726.1	lncRNA	1	1	0	0.0683	0.0207	0.0216
ENSG00000249484.9	LINC01470	lncRNA	4	2	2	0.0366	0.0111	0.0116
ENSG00000249485.1	RBBP4P1	processed_pseudogene	43	21	22	1.3831	0.4200	0.4365
ENSG00000249486.1	AC091912.1	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249487.7	LINC01586	lncRNA	1	0	1	0.0150	0.0046	0.0047
ENSG00000249488.1	NACAP5	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249489.1	GAPDHP70	processed_pseudogene	8	4	4	0.3142	0.0954	0.0992
ENSG00000249490.2	LINC02146	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249491.1	EGFLAM-AS1	lncRNA	0	11	12	0.0000	0.0000	0.0000
ENSG00000249492.2	AC114956.2	lncRNA	29	62	61	0.3762	0.1142	0.1187
ENSG00000249493.1	ANKRD20A18P	unprocessed_pseudogene	1	1	0	0.0834	0.0253	0.0263
ENSG00000249494.6	AC008629.1	lncRNA	11	7	4	0.0871	0.0264	0.0275
ENSG00000249495.1	AC117525.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249497.1	LINC02075	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249500.1	LINC01179	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249501.1	USP9YP2	unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249502.3	AC006160.1	lncRNA	6	5	2	0.1157	0.0351	0.0365
ENSG00000249503.1	HMGN1P16	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249504.3	PCDHA14	transcribed_unprocessed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249505.1	AC108673.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249506.3	ZEB2P1	transcribed_processed_pseudogene	1	0	1	0.0212	0.0064	0.0067
ENSG00000249509.1	NEUROG2-AS1	lncRNA	2	0	2	0.0862	0.0262	0.0272
ENSG00000249510.1	AP003478.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249513.2	AC110751.1	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249514.1	TMEM251P1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249515.1	LINC02113	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249516.1	PRELID3BP6	processed_pseudogene	1	0	1	0.0719	0.0218	0.0227
ENSG00000249518.1	AC011352.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249519.1	LINC01438	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249520.1	AC093824.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249521.1	LINC02114	lncRNA	0	0	0	0.0000	0.0000	0.0000
ENSG00000249522.1	AC147876.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249525.1	AC034159.1	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249526.1	AC008667.1	lncRNA	4	3	1	0.2890	0.0878	0.0912
ENSG00000249531.2	AC098799.2	processed_pseudogene	0	0	1	0.0000	0.0000	0.0000
ENSG00000249532.5	MIR302CHG	lncRNA	0	669	685	0.0000	0.0000	0.0000
ENSG00000249534.2	LINC01258	lncRNA	3	1	2	0.0480	0.0146	0.0151
ENSG00000249539.1	MRPS36P2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
ENSG00000249540.1	AC117383.2	processed_pseudogene	0	0	0	0.0000	0.0000	0.0000
